,mean_syllables_word,mean_words_sentence,n_sentences,n_words,sentence_similarity,track_id,vocabulary_wealth
2158,1.34,4.29,78,614,0.01431901431901432,7mTJWGUqgFGFgg0rgGDCyr,0.66
2159,1.44,25.56,106,5106,0.00017969451931716083,6teB0qyns5TcN8OgfNF1sq,0.57
2160,1.11,4.05,85,694,0.05938375350140056,4D3PDLzxQVtICZT7JFtsgR,0.38
2161,2.09,2.87,52,232,0.043740573152337855,3pTc8iglU79rMrTkI2fS22,0.54
2162,1.17,3.78,46,293,0.033816425120772944,0O8YMwF6fUty67k61XN9W7,0.39
2163,-1.0,-1.0,-1,-1,-1.0,7ATbj9PJhipWx6EJatprEt,-1.0
2164,1.44,25.56,106,5106,0.00017969451931716083,1RXfJjYeJQ8hFDWlz07TO6,0.57
2165,1.11,4.05,85,694,0.05938375350140056,15iKXEQZJv8X3OXD5bsCzq,0.38
2166,1.17,2.81,47,252,0.03330249768732655,3YumrEYR9OhkLQk4ZdKZMn,0.63
2167,2.08,4.03,32,248,0.034274193548387094,4hsISengUD6beOi6kUIcXl,0.65
2168,-1.0,-1.0,-1,-1,-1.0,6DIUF3n4sdQ7ghcR55p6Zp,-1.0
2169,1.44,25.56,106,5106,0.00017969451931716083,6JTtOMqqZlnaYOqYNEYKFK,0.57
2170,1.11,4.05,85,694,0.05938375350140056,0FE1VVZszbdeESTy8hbSa9,0.38
2171,1.22,1.8,5,18,0.0,18dJ56hjn08t2G03LWCuN9,0.57
2172,1.2,4.52,31,238,0.04086021505376344,3O4DdB07AoPwvy1fsIToiT,0.55
2173,-1.0,-1.0,-1,-1,-1.0,6wp5j5hMMZhuuw3NOcNxep,-1.0
2174,1.44,25.56,106,5106,0.00017969451931716083,0N2V7sftvOiPJLcpEVivK4,0.57
2175,1.11,4.05,85,694,0.05938375350140056,54IBaZKVzw7pSBuxkhayeJ,0.38
2176,1.45,6.21,33,205,0.02462121212121212,09TKb2gpszabqYEhLz93ZC,0.62
2177,1.21,4.28,61,457,0.17595628415300546,4eYmH4Sh0ibdU9nmnbu7aM,0.55
2178,-1.0,-1.0,-1,-1,-1.0,35PQ0JjLRoRWY5gJV7pEND,-1.0
2179,1.08,3.3,73,332,0.0547945205479452,1oO60jDtpyugqUip1vZ7Yr,0.37
2180,1.11,4.05,85,694,0.05938375350140056,2EdA8wAyefTGwJw9OdhADN,0.38
2181,2.12,2.56,16,62,0.058333333333333334,7pu2f2ul7iRObUquN0lBhI,0.64
2182,-1.0,-1.0,-1,-1,-1.0,2NEYd0OpUirKyEMpJABcvE,-1.0
2183,-1.0,-1.0,-1,-1,-1.0,2XGKGiyBmm6kHP2BG9zect,-1.0
2184,1.08,3.3,73,332,0.0547945205479452,2x4ZC6OpEvud8HayLpceue,0.37
2185,1.11,4.05,85,694,0.05938375350140056,56oFrd9dUjcTSXjn8QD068,0.38
2186,1.26,2.88,34,180,0.05525846702317291,74npN3sDDtWaQVKGSiRS2A,0.6
2187,-1.0,-1.0,-1,-1,-1.0,16Jjm6ZhVd4nDDBNAil0UZ,-1.0
2188,-1.0,-1.0,-1,-1,-1.0,7q7MXZtZD45z0fWz2T7mKU,-1.0
2189,1.44,25.56,106,5106,0.00017969451931716083,4hpfvgZy0FjOK6M8AKURmV,0.57
2190,1.11,4.05,85,694,0.05938375350140056,0fXO42tqpZvj7HRy3lwQuV,0.38
2191,1.26,2.88,34,180,0.05525846702317291,6cpeaEYODdnsxec7suYLpE,0.6
2192,1.64,4.92,39,337,0.037786774628879895,36VcUWpYtkkwSC3tPszX6t,0.57
2193,-1.0,-1.0,-1,-1,-1.0,2Ij6Tw8K9dwWb6tRuyTRTk,-1.0
2194,2.01,2.63,79,325,0.04057124310288867,6RjJbVwSkEdr6UnzVUDtn4,0.58
2195,1.11,4.05,85,694,0.05938375350140056,0EYKRngCVZECX0TIiWpNWQ,0.38
2196,1.27,3.19,27,160,0.011396011396011397,7Kjj4KC4cAoReeN0ryZrA5,0.67
2197,1.2,2.96,46,261,0.10338164251207729,23QaJoFUtP2ceYl5hfrSUM,0.59
2198,-1.0,-1.0,-1,-1,-1.0,27UtOb6UHjnFngQLyDzWlC,-1.0
2199,1.77,2.83,48,224,0.08776595744680851,3mPsvF84MBbrwj0YEhODQq,0.52
2200,1.11,4.05,85,694,0.05938375350140056,2SWGaJY3xls4LMXVTBY7UK,0.38
2201,1.34,3.04,24,133,0.07608695652173914,0rPIMO7sLw5Z3FhSNLTA5Y,0.52
2202,1.09,4.11,18,135,0.0392156862745098,2KtTwR5wz7PajRhbAOEtCe,0.52
2203,1.26,5.14,661,5207,8.710402053821116e-05,2CUuFtUxAd95SE8GB6wS62,0.56
2204,1.92,2.57,49,211,0.08078231292517007,6HcYWQs3yAb1CJH4MS41N1,0.52
2205,1.11,4.05,85,694,0.05938375350140056,2zYM74VOdI4lUPIw12UEkg,0.38
2206,1.17,4.62,34,281,0.03208556149732621,1jJCBopWjlpAlc014fHaMP,0.57
2207,1.49,2.85,27,131,0.05413105413105413,1KM1wHg6gf5e1bNV9CTWmu,0.6
2208,1.21,4.26,120,654,0.0030812324929971988,1OR5HVQgKpCZn2JNIwTKmq,0.74
2209,1.2,3.33,24,115,0.007246376811594203,6NTET9Ircr03z7UQRsWtkf,0.75
2210,1.42,3.29,85,456,0.12156862745098039,3CXZukNyVJUjLUYGA88F0a,0.36
2211,1.35,3.78,36,290,0.05555555555555555,28S2K2KIvnZ9H6AyhRtenm,0.55
2212,1.38,2.76,17,81,0.051470588235294115,3M4cRm1oEwlRUY7Xk0DOh2,0.67
2213,1.14,3.76,17,103,0.0,35Mzc0RI2lFYxoTworMvox,0.74
2214,1.2,3.33,24,115,0.007246376811594203,0GUb4AH2KmmEaoFQCQv7sh,0.75
2215,1.11,4.05,85,694,0.05938375350140056,265xtWA3qXmvJY5Aw4ilJE,0.38
2216,-1.0,-1.0,-1,-1,-1.0,5tRmokUTGQNwAYDJqJH8Eh,-1.0
2217,1.38,2.76,17,81,0.051470588235294115,6VuIMNQt9x6VKFowpOLPfw,0.67
2218,1.14,3.76,17,103,0.0,0LERVMnuU0uji9lX6cvozs,0.74
2219,-1.0,-1.0,-1,-1,-1.0,4zUh5vMS4Pn3hYeX16tF3t,-1.0
2220,1.11,4.05,85,694,0.05938375350140056,1D7FxUKIun51UXid0ybTDC,0.38
2221,1.14,3.33,36,255,0.10793650793650794,5q4fICuQraX0rP42UrTWop,0.38
2222,2.04,2.76,50,216,0.0016326530612244899,4tDz5y134466qSorYAcZFt,0.75
2223,1.14,3.76,17,103,0.0,0PG6lAkvoM3xVVQEZ7uF4S,0.74
2224,1.38,5.31,13,106,0.0,6HyZdETQhnLdsDLwFHhVjo,0.77
2225,1.11,4.05,85,694,0.05938375350140056,4Jl8aorZeUiHdXdWKKtDHz,0.38
2226,1.25,4.94,17,141,0.029411764705882353,3ntVC9mzbS7NjyrcojDFnS,0.66
2227,1.93,3.46,28,182,0.042328042328042326,7FEmLU7M5aZ5O7FlOdxB33,0.64
2228,1.26,5.14,661,5207,8.710402053821116e-05,0MpKDelIXFx5IOFFWAbVXy,0.56
2229,1.38,5.31,13,106,0.0,0fhcBGpxGXPYDT108700Ny,0.77
2230,1.11,4.05,85,694,0.05938375350140056,09mAY1hSvNQrGLdOJjOB6J,0.38
2231,1.25,3.44,39,193,0.21187584345479082,3Dtr5e9OQGML2f48A6mw9P,0.36
2232,2.1,3.18,49,219,0.004251700680272109,2uBf8los8CmtAdH5t7Suuy,0.76
2233,1.28,3.42,120,676,0.0018207282913165266,1tDpsjWOxXrJew5TiNrDQV,0.71
2234,1.38,5.31,13,106,0.0,3PPBs1Sk0MCan8Ifl4lfem,0.77
2235,1.11,4.05,85,694,0.05938375350140056,7AMiLWEYsLtLqjrxvhbEYo,0.38
2236,1.07,2.8,25,112,0.06666666666666667,6QIw7F84ukZy4onuTVZVLd,0.53
2237,2.03,3.16,43,202,0.006644518272425249,3nxgDgd1I9YPiTYCUgMWSd,0.69
2238,1.26,3.5,26,155,0.024615384615384615,3Z5lMsqIIivYqJvAvPr6Gc,0.74
2239,1.89,3.29,38,225,0.041251778093883355,2NlIbM3lP1XbiJLcUevGwc,0.62
2240,1.11,4.05,85,694,0.05938375350140056,0eJDXjh6YyqtEG1fiMTIpi,0.38
2241,1.29,3.7,100,573,0.08060606060606061,3Ytr1SUCUi6J3L9dRFx5iH,0.44
2242,1.32,3.92,72,486,0.03755868544600939,0qdnPX9umHlQBQuv2sYZlo,0.45
2243,1.19,3.94,17,117,0.03676470588235294,3vnkHHWsxIaedZZrmiFgsv,0.66
2244,2.3,3.21,29,173,0.029556650246305417,4OFCPtgZ2ousHVuGMEzwrK,0.69
2245,1.28,3.29,48,314,0.0797872340425532,1yy2DlSDtEt90d54rPDPXz,0.48
2246,1.31,3.05,98,512,0.08541973490427099,4EcM86vNf0QIOGkpf4O0UP,0.37
2247,1.39,2.88,40,203,0.1141025641025641,5HArgIAtPsyx9eCCGmrxqs,0.44
2248,1.27,3.51,90,571,0.003495630461922597,4n0jnEkImWKzgcxHsIkoBl,0.72
2249,1.25,3.34,47,287,0.0037002775208140612,35OhOxiVBk6aHetmi1Msl9,0.74
2250,1.3,2.66,47,143,0.14708603145235893,2h4YEu6Et5SNmmseSicGTF,0.57
2251,1.4,3.41,37,261,0.036036036036036036,3kO7RxhvvvMtykOSAlclFK,0.49
2252,1.21,3.81,74,456,0.05701592002961866,4DwguUsNBxsjZfmMzHZpCR,0.48
2253,1.38,4.2,15,119,0.0,1U7MZWra0uVDrZsiH200D6,0.74
2254,1.32,3.87,71,442,0.0036217303822937627,4LxRIopKR9Q4mRlLkUR4e9,0.73
2255,1.22,4.57,65,470,0.021153846153846155,4avu1L6t1rlO6Igm1BmNkG,0.6
2256,1.05,2.27,51,302,0.21176470588235294,5RjplS4rMfxkI8DlvIq2kC,0.55
2257,1.2,3.91,55,406,0.046464646464646465,6zrf5IkFkMJnaDuLlWyTwR,0.55
2258,1.14,3.76,17,103,0.0,1B3ne0u52Jg2ObzO9wupSd,0.74
2259,2.01,3.18,51,275,0.09490196078431372,2djCa914hXJtSJPxN3ziCX,0.61
2260,1.22,4.57,65,470,0.021153846153846155,3TIvINmJaJ6A2spc2u9f9B,0.6
2261,-1.0,-1.0,-1,-1,-1.0,4BazvYXKMZKStu6dp72e99,-1.0
2262,-1.0,-1.0,-1,-1,-1.0,03pNADmVS4hTMfr4eUrui0,-1.0
2263,1.33,3.96,139,820,0.0012511729746637473,1M13gcm20ZhKbHxeRvuzn9,0.72
2264,1.7,3.35,37,205,0.018018018018018018,5bV4nYoPmhTkUShCMs8H8a,0.64
2265,1.36,2.39,59,301,0.11864406779661017,1byNaBKr0rTtCD08nXL9T9,0.46
2266,-1.0,-1.0,-1,-1,-1.0,34vWvjrffEthSr0h7a9cKz,-1.0
2267,1.25,3.39,76,508,0.04491228070175438,6csv4sjaic4Q3IMgNMEan8,0.57
2268,1.27,5.2,15,118,0.0,6sgVeciYx7tYoZcTgtFCYb,0.76
2269,1.86,3.21,33,182,0.01893939393939394,3nlBG0lCutyuRX3jDRALw0,0.67
2270,-1.0,-1.0,-1,-1,-1.0,7xkwcX1dsnpT8d1Cu8SBFH,-1.0
2271,-1.0,-1.0,-1,-1,-1.0,0vIbin4bgiEt31PDnxFWcx,-1.0
2272,-1.0,-1.0,-1,-1,-1.0,115ru7wGzA35uZbxBi9Z2R,-1.0
2273,1.44,3.2,15,69,0.0,1ko1e1H3KdjvJP22uXve2v,0.76
2274,1.91,2.72,53,223,0.10304789550072568,4TuVPlUrfKpAqPUJFjONcM,0.63
2275,1.42,2.33,72,325,0.057511737089201875,5gAC4dyUhRY9ibLg7ePZ39,0.42
2276,-1.0,-1.0,-1,-1,-1.0,5Ew0DLlaygPdDw3DcDS7zn,-1.0
2277,-1.0,-1.0,-1,-1,-1.0,4W32rsZmiMjiMwEnDKrdhs,-1.0
2278,1.14,3.76,17,103,0.0,2KaAyddx2srJwqkVuZd9If,0.74
2279,1.42,3.76,178,1080,0.0029835586872341774,5lhS5w5Aq3pGJLBzBbtugR,0.74
2280,1.24,2.9,39,248,0.09851551956815115,6zbVZHvZRtCB53DzFv3TDW,0.64
2281,1.24,3.33,48,266,0.34929078014184395,4pzwFahwgY8YJ1HPumh78q,0.31
2282,1.32,2.56,32,120,0.034274193548387094,5LzHV40I3cs4Laik7RhCTy,0.62
2283,1.14,3.76,17,103,0.0,4VJ69aQJF8QbCWdu8CaEz4,0.74
2284,1.42,3.76,178,1080,0.0029835586872341774,1SQrvdJfjOpigAoFoEHgZd,0.74
2285,1.14,4.6,52,392,0.2549019607843137,3OJ34PxLlQZX8l6Ku0tyTF,0.32
2286,1.55,4.41,17,109,0.13970588235294118,6UwABtAAhiJH3ViVLaJOLD,0.59
2287,1.28,2.89,55,273,0.059932659932659935,3KGYX4GzxOWGAQF12M4Msq,0.46
2288,1.14,3.76,17,103,0.0,4Onm5bReMxnhdBkrKwINyx,0.74
2289,1.69,2.65,40,156,0.04871794871794872,0ocXsGuBCyXZPOutMqx830,0.51
2290,1.26,4.0,40,274,0.041025641025641026,2wWxekq0ATUJtpkmDxsSyL,0.59
2291,1.55,4.41,17,109,0.13970588235294118,4vWsalf8HowmD1JO8gFIEp,0.59
2292,-1.0,-1.0,-1,-1,-1.0,4XUvVbcITJLPEmA59suKV3,-1.0
2293,1.88,3.37,57,278,0.12531328320802004,1q2J8KWeewoqOrZI4a65P9,0.51
2294,1.69,2.65,40,156,0.04871794871794872,2fsiZnT2dT9fSkLzXo8kXI,0.51
2295,1.25,3.44,45,281,0.05656565656565657,6KrjPmFrglSW70CeTdJgp5,0.48
2296,1.55,4.41,17,109,0.13970588235294118,3rRomqOWBExrS66KYS7e76,0.59
2297,1.18,2.81,16,90,0.09166666666666666,6s7y4KZZfaE28Iwk7OCpBh,0.73
2298,1.91,3.76,25,158,0.043333333333333335,29iVbAneOn1ZGW4zzrBlUb,0.66
2299,1.47,3.42,65,411,0.08125,3B8TBGV0upObaUd9z4O9W8,0.46
2300,1.24,3.09,66,347,0.032167832167832165,4SrMnGzBVkcn9j4Jh8LzqB,0.52
2301,1.55,4.41,17,109,0.13970588235294118,3UaMKkKnTmnl7MgeNY6MYT,0.59
2302,1.78,2.78,18,69,0.006535947712418301,2NDCiKijzYKtIcCMuP9FKa,0.74
2303,1.91,3.76,25,158,0.043333333333333335,682K8AJvxcAaUWgjuQSmmN,0.66
2304,1.39,3.25,109,535,0.0052667346245327895,5mzVVbF8nuKatFjKnwzcnU,0.7
2305,-1.0,-1.0,-1,-1,-1.0,56TB6Wsrl6MgWBkKWSnjd7,-1.0
2306,1.55,4.41,17,109,0.13970588235294118,32mwwrX6lDC0GE1lermDxd,0.59
2307,2.04,2.85,46,206,0.02608695652173913,41qhc9hHl2m9ugdp3qO2i2,0.59
2308,1.34,3.23,62,354,0.015864621893178214,4ubjRsbihGazKXXC5aSa1Y,0.68
2309,1.22,3.11,97,546,0.021262886597938145,4L0nc0tHfDjr3HlAm1EFeu,0.64
2310,1.47,3.5,164,582,0.664671554691007,5ReVGmd0h7E9fuVy9EZ9pR,0.2
2311,1.55,4.41,17,109,0.13970588235294118,6ZbQAX2U0ey5pdVBWRwdHT,0.59
2312,2.04,2.85,46,206,0.02608695652173913,64jqo7CcB7s1ONJl0rzbQH,0.59
2313,1.34,3.23,62,354,0.015864621893178214,5vCn7Ow0qDmO0X3IIsfZbt,0.68
2314,1.21,4.4,42,355,0.05574912891986063,0hu64sr1dgaFMEk3VbSWpM,0.47
2315,1.1,3.03,108,653,0.32191069574247144,1zpMDV7Si5v3RHNixDrsoa,0.28
2316,1.55,4.41,17,109,0.13970588235294118,3vUtLn7HVlMfgKVXpKKfic,0.59
2317,1.81,3.36,47,259,0.027752081406105456,2dSz2px33HmyFwL5rDlh2e,0.64
2318,1.34,3.23,62,354,0.015864621893178214,1OOva2T1dWuBfwbzuDrztz,0.68
2319,1.35,3.62,47,312,0.041628122109158186,4wrSKFdEWaTPtO6jNmmsQo,0.65
2320,1.23,4.65,74,486,0.06330988522769344,6ALP43XWTugYZuZkueHH30,0.39
2321,1.55,4.41,17,109,0.13970588235294118,2nxeZkmzGz57Nl3JKBH6ZX,0.59
2322,1.78,2.78,18,69,0.006535947712418301,0fbP8sQu1rEgT6RakeidoS,0.74
2323,1.26,3.76,38,259,0.03698435277382646,3TQbr3G3U5wlwEJejmqC1F,0.64
2324,1.36,3.5,32,197,0.028225806451612902,688PTE0V0ccAzjjul4tSA0,0.73
2325,1.36,2.39,59,301,0.11864406779661017,2DvjFThXUY8A87WlKyMwQB,0.46
2326,1.55,4.41,17,109,0.13970588235294118,004JmuI6jYQMYJCvNpQW9z,0.59
2327,-1.0,-1.0,-1,-1,-1.0,37oLnXYomz0eazyJFSNOse,-1.0
2328,1.34,3.23,62,354,0.015864621893178214,05qBCyDF4mnUrToWThS2Zj,0.68
2329,1.37,3.12,56,263,0.1305194805194805,0QkWubamAKEvvcOTriSKX3,0.56
2330,1.48,2.2,45,154,0.06464646464646465,7f8ep7LmhUvhEIvlDfb9cj,0.61
2331,1.55,4.41,17,109,0.13970588235294118,2enWiVjihdZHjvmXJwy3jh,0.59
2332,-1.0,-1.0,-1,-1,-1.0,0mGBqjK2f3tewleF9uCTdc,-1.0
2333,1.98,3.58,73,497,0.1552511415525114,236qXqcmitHCZ3SHoGZN8g,0.4
2334,1.14,3.52,42,230,0.06504065040650407,7wQ9DeZTB7OJ8rnrxeUHSl,0.42
2335,1.51,3.3,23,130,0.015810276679841896,1B0ymvBm70MZR2TnZJUSXZ,0.69
2336,1.55,4.41,17,109,0.13970588235294118,1Yw7DRvTSMP4cdsbtb2M1W,0.59
2337,-1.0,-1.0,-1,-1,-1.0,6u7gkxuLH88WxAyUAVMgOT,-1.0
2338,1.89,5.38,56,475,0.012987012987012988,4ggFCStKrv4NcHI0WJSJ3E,0.68
2339,1.29,3.64,58,362,0.021778584392014518,26IEVYmeFletNA10cOkdBb,0.59
2340,1.33,2.88,42,253,0.13704994192799072,6EZWwoSA0gaOM2Y9SVm6Gu,0.56
2341,1.55,4.41,17,109,0.13970588235294118,6hxDe4odhlLhpVtOzaOdSx,0.59
2342,1.15,3.89,28,181,0.06878306878306878,6vwDc7cVKOPLYJ5GigJS3h,0.49
2343,1.34,3.23,62,354,0.015864621893178214,4ZAIwoNAQAraI6SqjS1itj,0.68
2344,1.13,3.41,37,245,0.03453453453453453,2DPR5R6cFXS9gwo9u5cbZ1,0.58
2345,4.0,0.5,2,1,0.0,1XlxOZcnUrxTA5aORLyFrX,0.0
2346,1.55,4.41,17,109,0.13970588235294118,4PAtnueDXVVqNEAyqIY2aZ,0.59
2347,1.16,5.2,20,197,0.06315789473684211,6j584js9MeeBIYfKMbOz98,0.51
2348,1.34,3.23,62,354,0.015864621893178214,5XgusU1UJeTjLR8hfBBBAe,0.68
2349,1.26,4.48,21,173,0.01904761904761905,5M8pFyozbhsS4QNxsSE2Jl,0.7
2350,4.0,0.5,2,1,0.0,3UCkSy4kbnW02zvLJPRTiT,0.0
2351,1.55,4.41,17,109,0.13970588235294118,4CUzs6tEmbliLW9JvVNHEf,0.59
2352,1.28,2.89,55,273,0.059932659932659935,3BILwfuO19rhoxzp0NDMNZ,0.46
2353,1.34,3.23,62,354,0.015864621893178214,0TTJ3o22wSmnUW74CsBDqG,0.68
2354,-1.0,-1.0,-1,-1,-1.0,12NAOnJ8gM8iUPO2XX4R6a,-1.0
2355,4.0,0.5,2,1,0.0,1GURom00ARBMnmWku3bMF8,0.0
2356,1.55,4.41,17,109,0.13970588235294118,2y16ANm4bqvHSh9l9CkYcR,0.59
2357,1.28,2.89,55,273,0.059932659932659935,77nSUd3tz7sQhNLot08fTD,0.46
2358,1.34,3.23,62,354,0.015864621893178214,0ONCdBSNMdDYpL0EWnDHgu,0.68
2359,1.2,4.69,58,394,0.009074410163339383,6fLvljwemQM7XRvuCuBv1K,0.65
2360,1.48,3.74,42,259,0.0627177700348432,7pGBntK7oUgjUf1xeTXyOj,0.58
2361,1.55,4.41,17,109,0.13970588235294118,2PZJ3ri8gRhe1o45FBG011,0.59
2362,1.28,2.89,55,273,0.059932659932659935,2zys7FiMlod9GsOpItARPR,0.46
2363,1.34,3.23,62,354,0.015864621893178214,2f2bb4vsCjsP2P0AAZOVMo,0.68
2364,-1.0,-1.0,-1,-1,-1.0,52QODFwNvp2haOoQomrVwi,-1.0
2365,1.22,4.15,33,219,0.05113636363636364,0UNOHdWsfKVNBF0AEFJJjU,0.57
2366,1.55,4.41,17,109,0.13970588235294118,4A7t1PRTJ5ROoRkD55Qxbq,0.59
2367,1.28,2.89,55,273,0.059932659932659935,3n9gBlg30wGoi0EUQJ5yY7,0.46
2368,1.34,3.23,62,354,0.015864621893178214,2pEIaKvM7bVlPPSX5HC3NG,0.68
2369,4.0,0.5,2,1,0.0,6CxfaUiVzPPjxtyDwjiH6q,0.0
2370,4.0,0.5,2,1,0.0,4Py2NS1Cn75pZoeFIz62GJ,0.0
2371,1.55,4.41,17,109,0.13970588235294118,2WTjCVsYaIiFzu45yp0SwO,0.59
2372,1.28,4.3,50,364,0.022857142857142857,2swTfRY571BXfhaQRRclmP,0.72
2373,1.21,4.26,120,654,0.0030812324929971988,2xNTMxuAbfyNSi0QPB1nH3,0.74
2374,1.16,3.98,46,330,0.018357487922705314,35qui5WO3TbGFXG7VDMCR9,0.55
2375,-1.0,-1.0,-1,-1,-1.0,1Kzxd1kkjaGX4JZz2CYsXB,-1.0
2376,1.44,2.25,8,31,0.0,5mhSQDkCJT0grry7IeRCmo,0.71
2377,1.16,2.97,37,229,0.06606606606606606,0EeI9iXo89r5AEHUZttofK,0.48
2378,1.21,4.26,120,654,0.0030812324929971988,0fKEqWiQjdwG0wlTdZQLCc,0.74
2379,-1.0,-1.0,-1,-1,-1.0,6yRZCKQhCK7DhW8Sausx3G,-1.0
2380,4.0,0.5,2,1,0.0,5Nf9dsWoUQO2boNHPLc0Kf,0.0
2381,1.44,2.25,8,31,0.0,4PKKGJHbpiJ6J2dNGh5aQp,0.71
2382,1.12,3.74,47,301,0.04625346901017576,5WYURLyo7859JmGqotcKUl,0.54
2383,1.15,4.1,40,227,0.08461538461538462,5ottrg422qsSZyX7pVtuoL,0.32
2384,1.19,3.61,41,269,0.018292682926829267,43zkwuvDAcqUL1xKvZ2Ic3,0.66
2385,4.0,0.5,2,1,0.0,1rnI1rsLsAxitG1OkAFkaY,0.0
2386,-1.0,-1.0,-1,-1,-1.0,30HX1IdRbsn20pT0osDEO2,-1.0
2387,1.12,3.12,52,294,0.0392156862745098,0akznwBCaPCVAtiGblDtHt,0.64
2388,1.25,1.78,9,27,0.1388888888888889,05GvwwTLLID738BbKN1ze0,0.57
2389,1.28,3.44,27,168,0.05982905982905983,7nO7I8egyptRpmGd9jrlbb,0.67
2390,-1.0,-1.0,-1,-1,-1.0,6IQ1XK96ipPTqlEXCPYWwR,-1.0
2391,1.44,2.25,8,31,0.0,1o2Xg0FXzMLooHFMTYGFp2,0.71
2392,1.33,3.22,59,326,0.06019871420222092,05wqM4pXgcDiBamaHi0BP9,0.51
2393,1.0,1.65,31,120,0.26021505376344084,0wPPemxoHM0aJFYsptt10a,0.43
2394,1.28,3.44,27,168,0.05982905982905983,5XBhdcdrUvVENLhSrj3Ho4,0.67
2395,-1.0,-1.0,-1,-1,-1.0,4hsLFQOepIMZRKes2IfnUD,-1.0
2396,1.44,2.25,8,31,0.0,1dlHPul42UWEN6R25T0ulO,0.71
2397,2.23,3.97,37,240,0.06156156156156156,1dUoQGqOy0jODyLh29Bt3T,0.65
2398,1.24,3.27,48,285,0.0797872340425532,51qppaTjmtD3fclww1e8W1,0.42
2399,1.2,3.61,62,391,0.007932310946589107,696wSwPa5AldCfs3kHpWSl,0.67
2400,-1.0,-1.0,-1,-1,-1.0,5jBnOelpuWcJ7OTxM65ZEM,-1.0
2401,1.44,2.25,8,31,0.0,4GLOTruVWJGrFWE4mWomeb,0.71
2402,2.23,3.97,37,240,0.06156156156156156,4Csw4PMnXuJTHFSU9tmCRv,0.65
2403,1.37,3.07,45,228,0.08080808080808081,5QLUdCEJ1oJkFPiPg7sEdd,0.46
2404,1.4,3.63,38,239,0.034139402560455195,3jXptpf8Z3aU9O1Bj6YCl0,0.58
2405,-1.0,-1.0,-1,-1,-1.0,64VLXre6epcYk27QZbQR1R,-1.0
2406,1.44,2.25,8,31,0.0,19d77tRFArXt5jMYYFZexn,0.71
2407,1.32,3.35,17,107,0.2647058823529412,0qGQXQdUNwPYQadGuELgEI,0.47
2408,1.18,2.96,75,418,0.03423423423423423,2FlbiceZnWgzPoUGCviLHT,0.49
2409,1.23,3.31,32,166,0.046370967741935484,1P3JfNdQLDlQUFmo0r5QyK,0.61
2410,-1.0,-1.0,-1,-1,-1.0,03M7Itlawp45zsLT8lTCqm,-1.0
2411,1.44,2.25,8,31,0.0,46EGse0x0qnjN43Wy9sUck,0.71
2412,1.8,2.96,25,126,0.0033333333333333335,2zE4CXBFx1ZTaAKJH3PAXE,0.73
2413,1.51,3.0,24,114,0.0,164EnZMFkzwI02U78jSzvW,0.77
2414,1.11,4.51,35,265,0.3697478991596639,6cDHqIoWHmkGE7V7kWJZFJ,0.33
2415,-1.0,-1.0,-1,-1,-1.0,3qKER5EFMXjjidU30QROCr,-1.0
2416,1.44,2.25,8,31,0.0,4BWBV0moWBz6lQU775nDws,0.71
2417,1.8,2.96,25,126,0.0033333333333333335,4w275CbUpQdnZRMdeksCsO,0.73
2418,1.37,3.14,35,219,0.043697478991596636,18xmRkPWE0sGUzFyNNAAhN,0.56
2419,1.18,3.47,32,196,0.02217741935483871,6uKLfHHDYjHAcnV3T4RW4v,0.66
2420,-1.0,-1.0,-1,-1,-1.0,78FO9atHmfj5z5mn2qM8ki,-1.0
2421,1.44,2.25,8,31,0.0,7jpAK0v94yRGjjoFMqvqr4,0.71
2422,1.8,2.96,25,126,0.0033333333333333335,6Q3nPk82q5It87OsQ3BkDj,0.73
2423,1.3,3.51,41,251,0.026829268292682926,2tUhCTpGeEfssyYTeu0chm,0.56
2424,1.17,3.57,54,295,0.03563941299790356,7GgfdituLOQ7pCA7Klexyj,0.52
2425,-1.0,-1.0,-1,-1,-1.0,35l9oplXGB50vbJ1wDFldV,-1.0
2426,-1.0,-1.0,-1,-1,-1.0,3SrOqXX1Lez961c6hSKQnT,-1.0
2427,1.56,4.24,58,383,0.07138535995160314,2rlLtKD8ENgtilqm5Qsuo9,0.55
2428,1.32,4.44,72,547,0.027386541471048513,65oXAEPde2ARDKkg9A13gZ,0.58
2429,1.64,2.77,35,146,0.12100840336134454,19BbCfDHQp45AmuZJFxDyh,0.43
2430,1.44,6.43,54,784,0.22152341020265548,78nceFqT22hjM0pLjQh1Lg,0.47
2431,1.11,4.26,19,143,0.19883040935672514,0MqK9lvoxeAOVvSy1lmCB3,0.56
2432,1.37,3.73,56,405,0.06038961038961039,1VsClV89BOYGlN7RITBHYc,0.49
2433,1.17,3.8,35,266,0.21680672268907564,0Gg2zYx1MYqNOHxdR7IY5W,0.47
2434,1.43,3.37,41,231,0.015853658536585366,5cmcxCA3ecdxsBi3ulILgq,0.66
2435,1.18,2.97,72,357,0.017214397496087636,692l7suTxxaHbEMSJxtREz,0.61
2436,1.24,4.21,47,294,0.045328399629972246,3ahBlS5O40OR0zqKVwvOcU,0.57
2437,1.16,3.87,54,346,0.03214535290006988,4xVtiYLS2q1r6bY1Wio7Tu,0.54
2438,1.23,3.54,52,342,0.024886877828054297,4VqkhvOP0FkcVrDxgJXtxM,0.49
2439,1.29,4.17,23,172,0.007905138339920948,7Mh5RZQWzLajGFzKQUqjH3,0.71
