track_id,release_year,decade,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,artist_popularity,followers,mean_syllables_word,mean_words_sentence,n_sentences,n_words,sentence_similarity,vocabulary_wealth
4FOoj559Bj4nnIlfCbzTn4,2015.0,2010s,0.938,0.409,0.323,0.0021,0.2,0.0692,77.661,0.212,31.0,849.0,2.01,4.93,139.0,1060.0,0.0009383797309978,0.72
0OVC0VtncfsOAC7wFWFzMj,2019.0,2010s,0.181,0.67,0.457,3.11e-05,0.0526,0.223,98.315,0.625,34.0,5941.0,1.54,5.61,59.0,503.0,0.0099357101110461,0.68
1e2LGT07diSwc7UYnK7txi,2018.0,2010s,0.0824,0.731,0.764,3.95e-06,0.0725,0.028,98.01,0.638,46.0,19701.0,1.36,3.87,30.0,258.0,0.057471264367816,0.6
1175r6ZmkUjX8dRJLz9Ohk,2014.0,2010s,0.65,0.578,0.669,0.0,0.13,0.0377,75.995,0.503,61.0,79343.0,1.18,3.96,24.0,171.0,0.1123188405797101,0.62
49GBHIOuf5MzDSs7FNJKwD,2018.0,2010s,0.742,0.761,0.64,3.79e-06,0.113,0.245,148.042,0.346,32.0,8093.0,1.26,5.65,57.0,355.0,0.06265664160401,0.57
5FNAOyf3y9qmxrghTolkFs,2018.0,2010s,0.0212,0.698,0.869,0.123,0.183,0.0398,117.982,0.61,30.0,1971.0,1.68,3.42,31.0,144.0,0.0623655913978494,0.55
2bNTv94rVCmnWgIORuCGyK,2008.0,2000s,0.35,0.83,0.703,0.0,0.119,0.282,95.501,0.829,22.0,3034.0,1.8,3.26,150.0,674.0,0.0467114093959731,0.47
6LgKEGC6R8gBRkJhmZLzVk,2017.0,2010s,0.000552,0.595,0.805,0.00366,0.0876,0.0364,94.017,0.499,41.0,3444.0,1.09,2.87,54.0,273.0,0.0964360587002096,0.44
0ZIt97nKlANsFWPvmfGUSU,2013.0,2010s,0.0696,0.917,0.93,0.0,0.129,0.0865,90.014,0.597,19.0,357.0,1.8,3.26,150.0,674.0,0.0467114093959731,0.47
7jSFgNBTrvMUEmAZu24ham,2014.0,2010s,0.992,0.405,0.297,0.000322,0.315,0.035,101.29,0.557,14.0,28.0,1.14,5.19,27.0,213.0,0.150997150997151,0.64
4IIMMMv8s1FiHW0Ld3o8zE,2009.0,2000s,0.991,0.289,0.231,0.0,0.0821,0.0295,94.134,0.563,11.0,10.0,1.29,3.73,15.0,82.0,0.0761904761904762,0.57
7uZEIIxCVhHGVUwtOZO2Er,2017.0,2010s,0.0488,0.636,0.765,4.92e-05,0.244,0.0471,100.008,0.345,54.0,14626.0,1.0,4.0,58.0,357.0,0.0883242589231699,0.34
33Tbg5ZimhSGnMi4HTNApK,2015.0,2010s,0.43,0.242,0.358,0.132,0.191,0.029,79.692,0.486,14.0,150.0,1.21,2.59,22.0,90.0,0.0346320346320346,0.67
3oldu01tKo0bX32FAzuqQm,2005.0,2000s,0.66,0.379,0.529,0.0,0.194,0.0294,67.128,0.276,42.0,43050.0,1.24,5.82,17.0,145.0,0.0588235294117647,0.6
02p9EeaQinGbAJHSOnn6ws,2017.0,2010s,0.237,0.763,0.681,0.000363,0.0917,0.0338,120.025,0.227,51.0,4718.0,1.15,3.36,47.0,265.0,0.0157261794634597,0.58
76LIoW4LZ8xwOVl0tZnhcH,2009.0,2000s,0.0477,0.421,0.894,0.00012,0.974,0.112,90.504,0.727,8.0,57.0,1.36,22.88,16.0,632.0,0.0166666666666666,0.66
6Zw0NBdfr1VlVJjDRFwUe1,2007.0,2000s,0.901,0.748,0.305,3.11e-06,0.103,0.034,126.149,0.263,52.0,77346.0,1.34,4.7,30.0,263.0,0.0620689655172413,0.57
4tZ0zhKH7dDJuHsLwEGK9j,1989.0,1980s,0.145,0.354,0.742,0.0,0.0892,0.105,150.481,0.738,6.0,19.0,1.36,22.88,16.0,632.0,0.0166666666666666,0.66
7cYq8I8W74RVDAG1IilnaB,2009.0,2000s,0.844,0.378,0.387,4.43e-05,0.112,0.0288,153.387,0.182,39.0,41371.0,1.38,3.83,36.0,229.0,0.0238095238095238,0.67
5RBDSVbVr7kTeErM1sNrVZ,2008.0,2000s,0.0449,0.695,0.913,0.0,0.385,0.0372,113.959,0.964,8.0,16.0,1.36,22.88,16.0,632.0,0.0166666666666666,0.66
4g8lRiznlad8Vy4HR1J3B9,2017.0,2010s,0.157,0.64,0.438,0.00134,0.144,0.0278,95.913,0.449,59.0,287276.0,1.28,4.17,24.0,204.0,0.0434782608695652,0.68
1MkiRsYBkXbXvdiYvTTiQT,2006.0,2000s,0.941,0.556,0.212,0.0,0.0982,0.0406,133.392,0.514,60.0,274195.0,1.24,4.12,33.0,236.0,0.0378787878787878,0.44
046hyilS8pF8QVW4Q3SeOh,2019.0,2010s,1.56e-05,0.519,0.923,0.000185,0.3,0.0454,146.938,0.885,17.0,20.0,1.11,2.98,41.0,216.0,0.0365853658536585,0.62
4hdO0XZ3OON2Tfi93K01Tq,2018.0,2010s,0.883,0.662,0.241,9.7e-06,0.109,0.0325,130.032,0.164,40.0,2993.0,1.23,2.91,34.0,162.0,0.0160427807486631,0.65
0uRlP6bHbSgBGklmaCMqG7,2013.0,2010s,0.00647,0.414,0.843,1.52e-05,0.194,0.0531,165.713,0.572,61.0,382283.0,1.23,4.04,57.0,374.0,0.0852130325814536,0.47
1hiS2G3CsPrZY1OuzOXEzP,2019.0,2010s,0.081,0.642,0.913,3.48e-05,0.175,0.0544,130.07,0.736,31.0,4121.0,1.24,4.09,45.0,284.0,0.0848484848484848,0.49
77Q1omIctFSRljdPcdopSH,2019.0,2010s,0.0335,0.357,0.932,8.38e-05,0.313,0.0608,175.13,0.711,12.0,297.0,2.14,3.39,28.0,143.0,0.0529100529100529,0.62
0LpOZM7rngbGAD1rmNt0aD,2019.0,2010s,0.941,0.816,0.332,5.86e-05,0.266,0.333,125.923,0.525,55.0,30919.0,2.02,2.96,74.0,366.0,0.0373935579415031,0.5
21qS4Yvk9lWuKsz34SrRNE,2019.0,2010s,0.0217,0.694,0.56,0.573,0.169,0.0306,122.009,0.692,8.0,126.0,2.04,4.65,31.0,234.0,0.0473118279569892,0.65
691bEiSLlvRAMvGp5EfMvm,2019.0,2010s,0.421,0.685,0.635,0.086,0.1,0.159,94.955,0.0737,48.0,94.0,2.05,2.95,93.0,433.0,0.0647498831229546,0.48
1kk0tNILxNPlhC5iMgHnVj,2019.0,2010s,0.0605,0.777,0.76,0.0,0.323,0.14,85.029,0.634,59.0,1621.0,1.82,3.73,77.0,469.0,0.0256322624743677,0.57
5fZ8n6sX14ex6nFrNWxzEH,2018.0,2010s,0.746,0.47,0.506,0.13,0.356,0.137,179.434,0.299,33.0,2588.0,1.16,3.18,44.0,278.0,0.0792811839323467,0.52
71EIECqjrkQpALXTROZBwN,2018.0,2010s,0.000819,0.428,0.875,0.0317,0.125,0.037,149.873,0.32,22.0,967.0,1.17,3.35,66.0,383.0,0.096037296037296,0.33
7yNbV82ghlzsAH3u3xK8Er,2019.0,2010s,0.0319,0.749,0.712,0.0,0.102,0.0534,100.979,0.599,25.0,257.0,1.76,4.03,91.0,582.0,0.0564102564102564,0.44
5rSfPbbbKPV5GcCrKp1BWp,2018.0,2010s,0.0101,0.534,0.663,1.97e-06,0.266,0.0903,149.782,0.716,5.0,27.0,1.17,3.35,66.0,383.0,0.096037296037296,0.33
7kd2X1tJCWrmysEeE8jiAW,1996.0,1990s,0.871,0.244,0.44,8.65e-05,0.372,0.0475,82.02,0.113,55.0,183655.0,1.17,3.52,25.0,176.0,0.1166666666666666,0.54
5OwXdL65HdN4dnypYqzV6d,2019.0,2010s,0.702,0.812,0.601,0.0,0.119,0.155,131.013,0.43,51.0,16582.0,1.91,3.59,61.0,403.0,0.0398907103825136,0.65
4sZpAjnE5wkWtuFrLXSRZO,2018.0,2010s,0.000131,0.482,0.954,0.0133,0.0354,0.0958,90.079,0.622,11.0,62.0,2.62,5.2,5.0,65.0,0.2,0.6
4lafla77BfLmDcUKyypIX4,2019.0,2010s,0.33,0.7,0.372,1.14e-05,0.287,0.233,157.063,0.655,52.0,21380.0,1.91,3.59,61.0,403.0,0.0398907103825136,0.65
713vhcww9d5fZbv6YlnUH9,2019.0,2010s,0.0504,0.869,0.807,0.000508,0.118,0.227,122.005,0.519,32.0,30.0,1.17,2.94,53.0,218.0,0.0094339622641509,0.6
6vtG5IMWKidt5K54DCSUo6,2013.0,2010s,0.267,0.558,0.828,0.0242,0.14,0.0377,123.627,0.523,46.0,83446.0,1.9,2.66,35.0,137.0,0.0067226890756302,0.74
0SNU2aEODTddFd3pkmcK10,2019.0,2010s,0.469,0.526,0.662,0.0,0.0588,0.171,199.779,0.631,26.0,11.0,1.17,2.94,53.0,218.0,0.0094339622641509,0.6
3nepCd8FtI5wTKeET52Leb,2018.0,2010s,0.564,0.88,0.485,1.36e-06,0.296,0.334,135.015,0.585,34.0,2542.0,2.13,5.89,98.0,1021.0,0.0014727540500736,0.74
67C2oje5E7ab2g8dF2zw9O,2019.0,2010s,0.166,0.539,0.821,0.0,0.0537,0.221,97.746,0.921,43.0,5280.0,1.18,4.32,74.0,499.0,0.0588670862643465,0.47
3Vfh1A3Poxiov52SaXZ67D,2019.0,2010s,0.686,0.715,0.54,0.00023,0.101,0.162,83.978,0.752,30.0,368.0,1.14,6.45,55.0,544.0,0.1043771043771043,0.43
2wVB1wG7w5DmolwBfeDGgI,2018.0,2010s,0.0718,0.528,0.662,0.000128,0.134,0.0515,149.928,0.249,31.0,1773.0,1.35,3.45,105.0,490.0,0.0329670329670329,0.62
0jI1SHJ4P9m5T3w4hSy8Kd,1997.0,1990s,0.619,0.49,0.914,0.0,0.533,0.0622,133.613,0.925,32.0,10648.0,2.1,4.58,26.0,203.0,0.0276923076923076,0.68
6OwYk4v6KoCo3BaHS53MxC,2019.0,2010s,0.0504,0.394,0.721,0.118,0.12,0.0774,175.966,0.74,47.0,95076.0,1.14,3.2,40.0,184.0,0.0897435897435897,0.45
3JNIsOyZSwm9ebcm4werBt,2009.0,2000s,0.761,0.753,0.407,0.002,0.0978,0.0438,126.881,0.775,44.0,30331.0,1.99,3.64,44.0,293.0,0.0116279069767441,0.72
7MPc82UJLQm5VasRVkwquM,2019.0,2010s,0.048,0.606,0.856,0.0,0.258,0.0388,128.034,0.349,54.0,93631.0,1.19,4.89,44.0,395.0,0.0369978858350951,0.56
0maQx8aiABBEAwW8L7vsU5,2017.0,2010s,0.725,0.803,0.588,0.000124,0.113,0.0639,113.036,0.969,62.0,748805.0,1.22,1.8,5.0,18.0,0.0,0.57
79BOX5jI2CAhA8d7GD7FGY,2006.0,2000s,0.966,0.537,0.199,0.0512,0.13,0.0403,107.296,0.287,39.0,30492.0,2.07,2.16,31.0,95.0,0.0559139784946236,0.64
35Eg9ucZenX7RdDmyRaSvQ,2018.0,2010s,0.00796,0.435,0.582,6.4e-05,0.337,0.0316,135.085,0.0739,8.0,1.0,1.27,3.9,41.0,239.0,0.0304878048780487,0.48
7pNiOG8zf6ylvZO2GkgleN,2017.0,2010s,0.363,0.753,0.687,0.0,0.148,0.33,158.143,0.413,37.0,398.0,1.34,5.65,52.0,314.0,0.0090497737556561,0.7
6ptsmS7Cq639PRd4VvDCST,2018.0,2010s,0.0851,0.664,0.631,0.0,0.0648,0.155,145.928,0.487,36.0,8659.0,1.2,2.0,40.0,126.0,0.0782051282051282,0.51
24iF0GPkruazKZQXMjvFC6,2018.0,2010s,0.577,0.631,0.383,0.0,0.156,0.571,116.783,0.614,30.0,2868.0,1.2,2.0,40.0,126.0,0.0782051282051282,0.51
3VhgxVfFdhN9acDTwaxf5D,2018.0,2010s,0.0282,0.752,0.804,2.11e-05,0.124,0.172,99.951,0.394,14.0,6194.0,1.22,1.8,5.0,18.0,0.0,0.57
0S3H35WyujluuajowkSpxg,2010.0,2010s,0.218,0.517,0.813,0.00127,0.095,0.125,101.366,0.857,16.0,3757.0,2.0,4.0,9.0,54.0,0.2222222222222222,0.64
3O6HQpzeISpCmZ476CbEz5,2018.0,2010s,0.873,0.621,0.455,0.0011,0.115,0.0827,101.958,0.514,3.0,56.0,1.22,1.8,5.0,18.0,0.0,0.57
3iX1vikJxkx3PxJibUcYkO,2018.0,2010s,0.0115,0.495,0.88,0.0,0.0373,0.0566,110.022,0.425,24.0,977.0,1.25,2.84,83.0,324.0,0.0267411107846018,0.5
5LaH57QzOJOsoA4GjhWD8S,2015.0,2010s,0.228,0.511,0.858,0.0,0.0801,0.0516,99.846,0.432,48.0,44687.0,2.31,5.62,21.0,210.0,0.1238095238095238,0.53
7MBBqbt6kboUqeKZp0bgQb,2018.0,2010s,0.262,0.766,0.912,0.0,0.0416,0.208,105.532,0.753,47.0,28749.0,2.07,3.0,60.0,295.0,0.0536723163841807,0.48
2Q7LfXzspve6Iza70Itbak,2002.0,2000s,0.187,0.462,0.843,0.0203,0.702,0.0516,96.458,0.912,12.0,1174.0,1.46,5.66,29.0,264.0,0.0467980295566502,0.51
6wjeOFgxSRlnjVeKU330lb,2019.0,2010s,0.419,0.617,0.728,2.46e-06,0.249,0.0607,149.854,0.661,4.0,4.0,1.46,5.66,29.0,264.0,0.0467980295566502,0.51
4X0YyZ9gZhpxWLpmcAjrhy,2017.0,2010s,0.00885,0.672,0.697,0.000146,0.666,0.151,167.799,0.528,42.0,17100.0,1.3,2.81,74.0,288.0,0.0325805257312106,0.48
4FwvmvZ7Mn0BJSCQg5gpsE,2016.0,2010s,0.141,0.762,0.727,0.0,0.0593,0.211,97.914,0.875,3.0,11.0,1.25,2.63,91.0,515.0,0.0136752136752136,0.52
5BSLLQTgC8ZWPNNtQ38iK3,2018.0,2010s,0.395,0.592,0.845,0.0,0.201,0.0634,137.996,0.616,4.0,27.0,1.25,2.63,91.0,515.0,0.0136752136752136,0.52
1UDeUglxAJSMLehznHrtlQ,2019.0,2010s,0.00238,0.655,0.671,0.0793,0.0932,0.033,102.074,0.123,49.0,4064.0,1.13,2.79,34.0,272.0,0.2762923351158645,0.37
6v846ya6bK67SRocPVzlEm,2017.0,2010s,0.263,0.55,0.435,0.351,0.0773,0.0268,85.93,0.299,9.0,196.0,1.34,2.35,46.0,166.0,0.059903381642512,0.62
7iSMfvOjTqUz8RYBS5rt5l,2019.0,2010s,0.686,0.7,0.647,0.00948,0.227,0.0826,107.826,0.199,38.0,7397.0,1.18,3.21,38.0,224.0,0.011379800853485,0.69
3Hvv0oL9IfhxXNVMHoGG8Z,2018.0,2010s,0.00313,0.619,0.788,0.000544,0.355,0.0984,92.92,0.477,16.0,989.0,1.89,2.76,29.0,128.0,0.0467980295566502,0.69
7dIIhvHLfaun4lCR0koSPo,2017.0,2010s,0.266,0.778,0.617,0.0,0.113,0.0295,117.9,0.767,31.0,5299.0,1.89,3.68,31.0,171.0,0.0279569892473118,0.69
0uXvokq3onW4kgA2KnnA5u,2017.0,2010s,0.0129,0.541,0.56,0.000507,0.25,0.0246,93.121,0.59,11.0,334.0,1.89,2.76,29.0,128.0,0.0467980295566502,0.69
1oDgAAECQAbWEny5BBBvyO,1962.0,1960s,0.901,0.636,0.0783,3.9e-06,0.195,0.94,83.97,0.355,3.0,9.0,1.06,3.06,47.0,249.0,0.1128584643848288,0.36
3UBFv9tJUrtKQpfSl4cUpZ,2018.0,2010s,0.21,0.64,0.54,2.1e-05,0.152,0.0267,168.06,0.56,34.0,5978.0,2.03,5.08,38.0,343.0,0.0241820768136557,0.63
7CtltU4hClBSLcaHI7hN3k,2018.0,2010s,9.4e-05,0.453,0.9,0.000147,0.159,0.0407,139.005,0.441,8.0,36.0,2.03,5.08,38.0,343.0,0.0241820768136557,0.63
2DYxFeR7wOmYdmUk2pMq8w,2017.0,2010s,0.000176,0.5,0.934,0.000948,0.0533,0.0547,134.52,0.801,15.0,844.0,2.03,5.08,38.0,343.0,0.0241820768136557,0.63
0R4bzeAWctBehZB1RDCMjN,2018.0,2010s,0.000207,0.401,0.764,0.00126,0.16,0.0424,135.009,0.349,6.0,115.0,1.9,2.62,32.0,167.0,0.0241935483870967,0.67
3dhaL3cuROClOBCnopCVCL,2017.0,2010s,0.000713,0.675,0.716,0.0129,0.0717,0.0301,98.03,0.509,14.0,1189.0,2.04,4.3,88.0,638.0,0.0083594566353187,0.69
4ZOGqGdqjZ6mxDXtynV6W6,2017.0,2010s,0.00153,0.49,0.87,5.04e-05,0.341,0.0677,150.076,0.424,6.0,91.0,2.04,4.3,88.0,638.0,0.0083594566353187,0.69
3HYL07eixudo07AnyLoNU0,2018.0,2010s,0.0412,0.738,0.693,0.00334,0.183,0.0669,93.011,0.675,46.0,2456.0,1.35,3.33,12.0,64.0,0.0606060606060606,0.7
3IFtqZtV4TBoWZlGs9E5z6,2018.0,2010s,0.0554,0.591,0.565,5.4e-05,0.135,0.043,81.882,0.464,13.0,781.0,2.04,4.3,88.0,638.0,0.0083594566353187,0.69
4jd3MxU7tPZ65JZEtKHNCf,2012.0,2010s,5.94e-06,0.304,0.885,0.299,0.116,0.0554,174.866,0.514,27.0,8528.0,2.13,3.69,36.0,239.0,0.0158730158730158,0.7
3d3v5tGWTstxKOpBYsUORh,2016.0,2010s,0.0791,0.454,0.729,4.52e-05,0.114,0.0484,144.815,0.532,38.0,15144.0,1.87,3.29,35.0,196.0,0.015126050420168,0.69
6wGU4xlKuRPEiKj4EBr4RX,2017.0,2010s,0.0297,0.825,0.657,0.0,0.0725,0.0811,103.015,0.48,36.0,3175.0,1.19,4.02,58.0,352.0,0.0260133091349062,0.55
3Co7rxpt17f78kj4WSa1FZ,2011.0,2010s,0.736,0.719,0.578,3.03e-05,0.219,0.0386,115.149,0.961,47.0,61114.0,2.16,11.77,13.0,252.0,0.0256410256410256,0.72
0LzLdpSR7vWU5kR1LOMRYn,2015.0,2010s,0.225,0.795,0.739,0.0,0.182,0.119,95.033,0.726,7.0,24.0,1.19,4.02,58.0,352.0,0.0260133091349062,0.55
57iG7hn2HUJmxPGcVtYBJ9,2019.0,2010s,0.000396,0.314,0.947,0.0192,0.0884,0.157,171.855,0.116,18.0,418.0,1.23,4.43,53.0,405.0,0.0573294629898403,0.57
6A1Lz1s61876jxKRTgjJAj,2019.0,2010s,3.6e-06,0.153,0.957,0.139,0.351,0.101,165.45,0.471,39.0,4718.0,1.39,2.83,18.0,78.0,0.0130718954248366,0.69
6EXYERwfESEL4GwIlsMPNH,2019.0,2010s,0.532,0.86,0.696,5.92e-05,0.0474,0.0356,120.536,0.97,60.0,112781.0,2.0,3.13,45.0,220.0,0.0,0.76
2UHPFBtzp46bdjs89rE34C,2018.0,2010s,0.326,0.659,0.547,0.0,0.148,0.0428,135.12,0.209,27.0,57.0,1.27,4.53,43.0,350.0,0.2281284606866002,0.32
15nSPIvq0OlUjOizpinwgH,2019.0,2010s,0.0213,0.84,0.633,0.000795,0.0775,0.0708,90.012,0.685,48.0,87.0,1.31,3.74,82.0,440.0,0.033423667570009,0.53
2Chvlj2C4GlKRrwDKbpfZp,2019.0,2010s,0.000326,0.383,0.84,0.359,0.122,0.0545,140.012,0.213,25.0,750.0,1.26,4.38,53.0,404.0,0.0210449927431059,0.51
4wafLgoY02JsLu8raLtEeF,2019.0,2010s,0.666,0.409,0.371,4.15e-05,0.0749,0.0945,90.957,0.325,37.0,50437.0,1.38,3.05,20.0,126.0,0.031578947368421,0.66
2LHIwubgdCjbbBaoP9gkWB,2018.0,2010s,0.107,0.843,0.58,1.84e-05,0.0645,0.0591,98.023,0.638,52.0,121503.0,1.23,4.55,66.0,491.0,0.0801864801864801,0.39
0jeVL8MREQ2bBt6p0ZMUfY,2019.0,2010s,3.82e-05,0.276,0.934,0.036,0.385,0.109,106.329,0.337,31.0,1595.0,1.5,2.75,16.0,108.0,0.0666666666666666,0.71
5S7H26hLa7iee0SDpwtFfB,2018.0,2010s,0.579,0.455,0.716,0.0,0.126,0.1,204.453,0.894,58.0,358934.0,2.16,5.22,27.0,239.0,0.0113960113960113,0.68
1g1ucupmwubu7jmyVP2wi2,2019.0,2010s,0.0146,0.435,0.961,0.0,0.0985,0.197,84.946,0.102,19.0,720.0,1.44,3.02,45.0,211.0,0.0313131313131313,0.6
6HJb6U6jFIYM4YVNZOmrZZ,2018.0,2010s,0.073,0.623,0.639,0.0,0.088,0.0324,102.422,0.419,40.0,922.0,2.16,5.22,27.0,239.0,0.0113960113960113,0.68
3d6wj2ovA7c0fqLrKQD3H2,2010.0,2010s,0.447,0.644,0.879,1.27e-06,0.127,0.0458,106.056,0.926,52.0,177707.0,1.28,3.39,76.0,515.0,0.0964912280701754,0.38
72SJOOWEKvpEubRZpxxfiv,2018.0,2010s,0.512,0.786,0.667,0.0,0.197,0.0308,107.458,0.893,56.0,111821.0,2.12,5.72,25.0,257.0,0.0,0.77
7DpfL3u92JKKTys5w7jfY7,2014.0,2010s,0.474,0.535,0.441,1.21e-06,0.108,0.0293,119.706,0.256,56.0,320873.0,1.35,3.89,44.0,316.0,0.0486257928118393,0.54
5k357lDKCrC5uRWDfFJvuU,2012.0,2010s,0.0682,0.767,0.862,7.53e-05,0.101,0.0517,133.933,0.959,10.0,1423.0,1.17,3.4,48.0,288.0,0.0239361702127659,0.59
13s6dCsNpSZflwVu2uzzPi,2004.0,2000s,0.154,0.664,0.679,0.000307,0.0694,0.0298,104.851,0.722,46.0,109467.0,1.15,3.83,48.0,349.0,0.1382978723404255,0.4
3TgelNfEK1DnYrsHOBxaVJ,2018.0,2010s,0.37,0.765,0.539,0.0,0.039,0.0437,99.94,0.965,42.0,784.0,2.19,3.83,53.0,367.0,0.0007256894049346,0.75
2f0bIL1iZOglz4QM8fxQSJ,2018.0,2010s,0.00168,0.555,0.989,0.054,0.353,0.0603,120.019,0.231,17.0,68.0,1.34,3.11,36.0,203.0,0.0079365079365079,0.72
3Vn14FRDXSq3ICT9R1x4VP,2004.0,2000s,0.774,0.638,0.328,0.0,0.0647,0.0309,127.934,0.349,52.0,200558.0,1.36,3.22,32.0,182.0,0.0141129032258064,0.68
0TSByA5Eay0wEiVzU1EIcc,2018.0,2010s,1.9e-06,0.407,0.955,0.383,0.261,0.0576,94.996,0.248,23.0,470.0,1.25,3.88,41.0,268.0,0.0195121951219512,0.61
2DZI6fmZNWzq2kZjqvgU3W,2018.0,2010s,0.221,0.598,0.716,0.0,0.34,0.0315,110.15,0.874,39.0,416.0,2.19,3.83,53.0,367.0,0.0007256894049346,0.75
5dLJ6IuvWgSZABeAgHKpRO,2018.0,2010s,0.00128,0.334,0.879,0.0036,0.0658,0.103,159.928,0.107,27.0,1290.0,1.21,3.05,44.0,243.0,0.0158562367864693,0.67
1Z6zpqfyvIkdsCShrBsDHO,2018.0,2010s,0.273,0.499,0.546,0.0,0.0671,0.0441,113.303,0.881,51.0,55547.0,2.19,3.83,53.0,367.0,0.0007256894049346,0.75
7j7fS14vlwVk0Pfnr0hovC,2018.0,2010s,0.47,0.471,0.873,8.13e-05,0.146,0.373,78.434,0.737,12.0,972.0,1.18,3.78,18.0,99.0,0.065359477124183,0.5
72hucs56DifUiAItOhWEl9,2018.0,2010s,0.784,0.525,0.548,3.55e-06,0.3,0.0739,92.237,0.406,52.0,55918.0,1.23,2.91,34.0,162.0,0.0160427807486631,0.65
4QTpfbWHnhvbZt281npPaZ,2018.0,2010s,0.403,0.558,0.4,6.32e-06,0.0935,0.035,77.929,0.443,31.0,2948.0,1.23,3.63,60.0,361.0,0.023728813559322,0.49
4tNGINwGIBsBLxWhrORYsu,2018.0,2010s,0.227,0.404,0.651,0.517,0.0988,0.0514,117.835,0.498,31.0,2678.0,1.68,3.42,31.0,144.0,0.0623655913978494,0.55
4uDK22cXNFddAa4tBhFzVq,2019.0,2010s,0.238,0.764,0.215,7.41e-05,0.287,0.0397,122.996,0.313,25.0,712.0,1.09,4.57,68.0,539.0,0.1474978050921861,0.34
0uC54mKCUzXZ8MoEahJRME,2018.0,2010s,0.858,0.591,0.823,0.0,0.103,0.309,108.464,0.551,26.0,1455.0,1.38,4.2,60.0,525.0,0.007909604519774,0.64
6z2TYn5zANLy2YCDvvAr0h,2019.0,2010s,2.07e-05,0.417,0.697,2.93e-05,0.079,0.0285,139.016,0.356,17.0,680.0,1.32,2.93,56.0,299.0,0.0324675324675324,0.54
4c9lUUH3j46z4XVKi23y3Z,2014.0,2010s,0.816,0.072,0.328,0.00011,0.146,0.0349,179.165,0.127,22.0,614.0,1.38,4.2,60.0,525.0,0.007909604519774,0.64
7rMMobop8VNpy2UWYwcic2,2018.0,2010s,0.00145,0.616,0.86,0.00146,0.378,0.0513,129.021,0.476,27.0,854.0,1.23,2.98,63.0,292.0,0.075268817204301,0.51
3E3BNjevYf1Vw8B1x631yh,2018.0,2010s,0.0288,0.595,0.764,2.09e-05,0.103,0.0707,149.841,0.208,1.0,4.0,1.34,2.5,34.0,131.0,0.071301247771836,0.57
1R8HUmjYB4g5eW9jALh6S5,2018.0,2010s,0.174,0.573,0.887,0.0107,0.104,0.0339,108.5,0.698,0.0,11.0,1.44,4.13,62.0,403.0,0.047065044949762,0.52
2WRR6NNGAuoMYqc8UtPLid,2018.0,2010s,0.00345,0.872,0.641,0.127,0.0974,0.184,138.035,0.366,28.0,3028.0,1.22,5.53,15.0,165.0,0.0380952380952381,0.62
70UuzwCmtUvyhYyfxROU7B,2017.0,2010s,0.527,0.949,0.514,0.00152,0.104,0.0588,106.738,0.552,6.0,155.0,1.44,4.13,62.0,403.0,0.047065044949762,0.52
5xZwcCpOYDnlPlPrnIbGJl,2018.0,2010s,0.0866,0.562,0.776,0.0,0.163,0.0275,140.04,0.562,38.0,9052.0,1.2,3.48,25.0,147.0,0.0233333333333333,0.61
1StreBsWTaT9sli4aNy6fe,2016.0,2010s,0.158,0.522,0.684,0.55,0.106,0.0277,148.32,0.656,1.0,41.0,1.39,4.03,40.0,240.0,0.0448717948717948,0.49
01PnG4fDyOx6tZ5j0tm1nf,2017.0,2010s,0.365,0.42,0.45,0.0,0.133,0.165,95.357,0.227,46.0,39475.0,1.18,3.86,51.0,353.0,0.0141176470588235,0.64
4ydC3M07LKqNX2zcP3ebdS,2018.0,2010s,0.114,0.325,0.624,0.0,0.105,0.0358,133.716,0.144,28.0,996.0,1.16,3.41,37.0,175.0,0.054054054054054,0.56
2LZWEKYD2W5Bd4cPwfzuC2,2018.0,2010s,0.385,0.96,0.369,6.27e-05,0.0771,0.249,130.011,0.812,9.0,88.0,1.16,3.41,37.0,175.0,0.054054054054054,0.56
4A5eegXZx6Bb4tnfza5Wiq,2018.0,2010s,0.232,0.71,0.491,0.0,0.595,0.2,140.303,0.313,13.0,300.0,1.2,2.0,40.0,126.0,0.0782051282051282,0.51
3S823q0ARKlMcwCV6R6lHj,2017.0,2010s,0.302,0.48,0.493,0.0,0.119,0.375,199.605,0.666,5.0,180.0,1.39,4.03,40.0,240.0,0.0448717948717948,0.49
7bg8LbkgHibB3RmS7Yq4pa,2018.0,2010s,0.538,0.463,0.284,0.0128,0.108,0.0504,117.453,0.195,36.0,7734.0,1.29,3.37,41.0,255.0,0.0109756097560975,0.62
5b69fNxsck1tgeMeE3XMEP,2018.0,2010s,0.0332,0.638,0.853,0.00449,0.217,0.0389,113.994,0.519,17.0,233.0,1.2,2.0,40.0,126.0,0.0782051282051282,0.51
6gkdXZkq7eSgKy75GrfHai,2010.0,2010s,0.91,0.367,0.4,6.44e-05,0.114,0.0297,83.129,0.121,47.0,136894.0,1.38,3.05,20.0,126.0,0.031578947368421,0.66
5aEHHOWyOCzFq38BrD2ked,2000.0,2000s,0.953,0.453,0.142,0.000694,0.0811,0.0457,118.834,0.141,16.0,1179.0,1.37,3.57,58.0,342.0,0.0272232304900181,0.56
